mw-allpages-chunk href,mw-allpages-chunk
https://wiki.wizard101central.com/wiki/Item:Abyssal_Warrior%27s_Suit_(Level_110%2B),Item:Abyssal Warrior's Suit (Level 110+)
https://wiki.wizard101central.com/wiki/Item:100_Cat_Tail_Bundle,Item:100 Cat Tail Bundle
https://wiki.wizard101central.com/wiki/Item:Abyssal_Warrior%27s_Suit_(Level_120%2B),Item:Abyssal Warrior's Suit (Level 120+)
https://wiki.wizard101central.com/wiki/Item:100_Deep_Mushroom_Bundle,Item:100 Deep Mushroom Bundle
https://wiki.wizard101central.com/wiki/Item:Abyssal_Warrior%27s_Suit_(Level_130%2B),Item:Abyssal Warrior's Suit (Level 130+)
https://wiki.wizard101central.com/wiki/Item:100_Ectoplasm_Bundle,Item:100 Ectoplasm Bundle
https://wiki.wizard101central.com/wiki/Item:Abyssal_Warrior%27s_Suit_(Level_20%2B),Item:Abyssal Warrior's Suit (Level 20+)
https://wiki.wizard101central.com/wiki/Item:100_Fish_Fin_Bundle,Item:100 Fish Fin Bundle
https://wiki.wizard101central.com/wiki/Item:Abyssal_Warrior%27s_Suit_(Level_30%2B),Item:Abyssal Warrior's Suit (Level 30+)
https://wiki.wizard101central.com/wiki/Item:100_Fish_Scales_Bundle,Item:100 Fish Scales Bundle
https://wiki.wizard101central.com/wiki/Item:Abyssal_Warrior%27s_Suit_(Level_40%2B),Item:Abyssal Warrior's Suit (Level 40+)
https://wiki.wizard101central.com/wiki/Item:100_Frost_Flower_Bundle,Item:100 Frost Flower Bundle
https://wiki.wizard101central.com/wiki/Item:Abyssal_Warrior%27s_Suit_(Level_50%2B),Item:Abyssal Warrior's Suit (Level 50+)
https://wiki.wizard101central.com/wiki/Item:100_Kelp_Bundle,Item:100 Kelp Bundle
https://wiki.wizard101central.com/wiki/Item:Abyssal_Warrior%27s_Suit_(Level_60%2B),Item:Abyssal Warrior's Suit (Level 60+)
https://wiki.wizard101central.com/wiki/Item:100_Lava_Lily_Bundle,Item:100 Lava Lily Bundle
https://wiki.wizard101central.com/wiki/Item:Abyssal_Warrior%27s_Suit_(Level_70%2B),Item:Abyssal Warrior's Suit (Level 70+)
https://wiki.wizard101central.com/wiki/Item:100_Leather_Strap_Bundle,Item:100 Leather Strap Bundle
https://wiki.wizard101central.com/wiki/Item:Abyssal_Warrior%27s_Suit_(Level_80%2B),Item:Abyssal Warrior's Suit (Level 80+)
https://wiki.wizard101central.com/wiki/Item:100_Mist_Wood_Bundle,Item:100 Mist Wood Bundle
https://wiki.wizard101central.com/wiki/Item:Abyssal_Warrior%27s_Suit_(Level_90%2B),Item:Abyssal Warrior's Suit (Level 90+)
https://wiki.wizard101central.com/wiki/Item:100_Ore_Bundle,Item:100 Ore Bundle
https://wiki.wizard101central.com/wiki/Item:Acampi%27s_Tyrannical_Boots,Item:Acampi's Tyrannical Boots
https://wiki.wizard101central.com/wiki/Item:100_Parchment_Bundle,Item:100 Parchment Bundle
https://wiki.wizard101central.com/wiki/Item:Acampi_Reedfist%27s_Lost_Seal,Item:Acampi Reedfist's Lost Seal
https://wiki.wizard101central.com/wiki/Item:100_Pearl_Bundle,Item:100 Pearl Bundle
https://wiki.wizard101central.com/wiki/Item:Accuracy_Elixir,Item:Accuracy Elixir
https://wiki.wizard101central.com/wiki/Item:100_Red_Mandrake_Bundle,Item:100 Red Mandrake Bundle
https://wiki.wizard101central.com/wiki/Item:Accursed_Broomstick,Item:Accursed Broomstick
https://wiki.wizard101central.com/wiki/Item:100_Sandstone_Bundle,Item:100 Sandstone Bundle
https://wiki.wizard101central.com/wiki/Item:Adamant_Kris,Item:Adamant Kris
https://wiki.wizard101central.com/wiki/Item:100_Scrap_Iron_Bundle,Item:100 Scrap Iron Bundle
https://wiki.wizard101central.com/wiki/Item:Adamantine_Dirk,Item:Adamantine Dirk
https://wiki.wizard101central.com/wiki/Item:100_Shell_Bundle,Item:100 Shell Bundle
https://wiki.wizard101central.com/wiki/Item:Additional_Castle_Elixir,Item:Additional Castle Elixir
https://wiki.wizard101central.com/wiki/Item:100_Spider_Silk_Bundle,Item:100 Spider Silk Bundle
https://wiki.wizard101central.com/wiki/Item:Additional_Character_Slot,Item:Additional Character Slot
https://wiki.wizard101central.com/wiki/Item:100_Stone_Block_Bundle,Item:100 Stone Block Bundle
https://wiki.wizard101central.com/wiki/Item:15th_Birthday_Standard,Item:15th Birthday Standard
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Charred_Spear,Item:Adept's Charred Spear
https://wiki.wizard101central.com/wiki/Item:1_Month_Prepaid_Time,Item:1 Month Prepaid Time
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Devious_Mantle,Item:Adept's Devious Mantle
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Devious_Sandals,Item:Adept's Devious Sandals
https://wiki.wizard101central.com/wiki/Item:4th_Age_Balance_Talisman,Item:4th Age Balance Talisman
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Devious_Toga,Item:Adept's Devious Toga
https://wiki.wizard101central.com/wiki/Item:4th_Age_Death_Talisman,Item:4th Age Death Talisman
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Guiding_Sandals,Item:Adept's Guiding Sandals
https://wiki.wizard101central.com/wiki/Item:4th_Age_Fire_Talisman,Item:4th Age Fire Talisman
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Judicial_Laurel,Item:Adept's Judicial Laurel
https://wiki.wizard101central.com/wiki/Item:4th_Age_Ice_Talisman,Item:4th Age Ice Talisman
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Judicial_Shoes,Item:Adept's Judicial Shoes
https://wiki.wizard101central.com/wiki/Item:4th_Age_Life_Talisman,Item:4th Age Life Talisman
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Judicial_Toga,Item:Adept's Judicial Toga
https://wiki.wizard101central.com/wiki/Item:4th_Age_Myth_Talisman,Item:4th Age Myth Talisman
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Laurel_of_Truth,Item:Adept's Laurel of Truth
https://wiki.wizard101central.com/wiki/Item:4th_Age_Storm_Talisman,Item:4th Age Storm Talisman
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Mantle_of_Winter,Item:Adept's Mantle of Winter
https://wiki.wizard101central.com/wiki/Item:6_Pack_of_%27Porters,Item:6 Pack of 'Porters
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Poetic_Boots,Item:Adept's Poetic Boots
https://wiki.wizard101central.com/wiki/Item:7-Eleven_$10_Canada_Gift_Card,Item:7-Eleven $10 Canada Gift Card
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Poetic_Laurel,Item:Adept's Poetic Laurel
https://wiki.wizard101central.com/wiki/Item:7-Eleven_$10_USA_Gift_Card,Item:7-Eleven $10 USA Gift Card
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Poetic_Toga,Item:Adept's Poetic Toga
https://wiki.wizard101central.com/wiki/Item:7-Eleven_$150_Mexico_Gift_Card,Item:7-Eleven $150 Mexico Gift Card
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Radiant_Laurel,Item:Adept's Radiant Laurel
https://wiki.wizard101central.com/wiki/Item:7-Eleven_$20_Canada_Gift_Card,Item:7-Eleven $20 Canada Gift Card
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Radiant_Sandals,Item:Adept's Radiant Sandals
https://wiki.wizard101central.com/wiki/Item:AAFES_$10_USA_Gift_Card,Item:AAFES $10 USA Gift Card
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Radiant_Toga,Item:Adept's Radiant Toga
https://wiki.wizard101central.com/wiki/Item:AAFES_$20_USA_Gift_Card,Item:AAFES $20 USA Gift Card
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Raincloud_Mantle,Item:Adept's Raincloud Mantle
https://wiki.wizard101central.com/wiki/Item:Abiding_Spirits%27_Vestments,Item:Abiding Spirits' Vestments
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Raincloud_Shoes,Item:Adept's Raincloud Shoes
https://wiki.wizard101central.com/wiki/Item:Abiding_Spirits_Fabled_Boots,Item:Abiding Spirits Fabled Boots
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Raincloud_Toga,Item:Adept's Raincloud Toga
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Any_Level),Item:Able Ranger's Boots (Any Level)
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Spear_of_Destiny,Item:Adept's Spear of Destiny
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_10%2B),Item:Able Ranger's Boots (Level 10+)
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Spear_of_Fortitude,Item:Adept's Spear of Fortitude
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_100%2B),Item:Able Ranger's Boots (Level 100+)
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Spear_of_Havoc,Item:Adept's Spear of Havoc
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_110%2B),Item:Able Ranger's Boots (Level 110+)
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Spear_of_Valor,Item:Adept's Spear of Valor
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_120%2B),Item:Able Ranger's Boots (Level 120+)
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Spear_of_the_Bitter_Cold,Item:Adept's Spear of the Bitter Cold
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_130%2B),Item:Able Ranger's Boots (Level 130+)
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Stirring_Toga,Item:Adept's Stirring Toga
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_140%2B),Item:Able Ranger's Boots (Level 140+)
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Windstorm_Spear,Item:Adept's Windstorm Spear
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_20%2B),Item:Able Ranger's Boots (Level 20+)
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Wintry_Sandals,Item:Adept's Wintry Sandals
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_30%2B),Item:Able Ranger's Boots (Level 30+)
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Wintry_Toga,Item:Adept's Wintry Toga
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_40%2B),Item:Able Ranger's Boots (Level 40+)
https://wiki.wizard101central.com/wiki/Item:Adept_Death_Deckathalon_Bundle,Item:Adept Death Deckathalon Bundle
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_50%2B),Item:Able Ranger's Boots (Level 50+)
https://wiki.wizard101central.com/wiki/Item:Adept_Fire_Deckathalon_Bundle,Item:Adept Fire Deckathalon Bundle
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_60%2B),Item:Able Ranger's Boots (Level 60+)
https://wiki.wizard101central.com/wiki/Item:Adept_Ice_Deckathalon_Bundle,Item:Adept Ice Deckathalon Bundle
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_70%2B),Item:Able Ranger's Boots (Level 70+)
https://wiki.wizard101central.com/wiki/Item:Adept_Life_Deckathalon_Bundle,Item:Adept Life Deckathalon Bundle
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_80%2B),Item:Able Ranger's Boots (Level 80+)
https://wiki.wizard101central.com/wiki/Item:Adept_Storm_Deckathalon_Bundle,Item:Adept Storm Deckathalon Bundle
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_90%2B),Item:Able Ranger's Boots (Level 90+)
https://wiki.wizard101central.com/wiki/Item:Admirable_Cap,Item:Admirable Cap
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Any_Level),Item:Able Ranger's Hat (Any Level)
https://wiki.wizard101central.com/wiki/Item:Admirable_Shoes,Item:Admirable Shoes
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_10%2B),Item:Able Ranger's Hat (Level 10+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Any_Level),Item:Admiral's Boarding Hook (Any Level)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_100%2B),Item:Able Ranger's Hat (Level 100+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_10%2B),Item:Admiral's Boarding Hook (Level 10+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_110%2B),Item:Able Ranger's Hat (Level 110+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_100%2B),Item:Admiral's Boarding Hook (Level 100+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_120%2B),Item:Able Ranger's Hat (Level 120+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_110%2B),Item:Admiral's Boarding Hook (Level 110+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_130%2B),Item:Able Ranger's Hat (Level 130+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_120%2B),Item:Admiral's Boarding Hook (Level 120+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_140%2B),Item:Able Ranger's Hat (Level 140+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_130%2B),Item:Admiral's Boarding Hook (Level 130+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_20%2B),Item:Able Ranger's Hat (Level 20+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_20%2B),Item:Admiral's Boarding Hook (Level 20+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_30%2B),Item:Able Ranger's Hat (Level 30+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_30%2B),Item:Admiral's Boarding Hook (Level 30+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_40%2B),Item:Able Ranger's Hat (Level 40+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_40%2B),Item:Admiral's Boarding Hook (Level 40+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_50%2B),Item:Able Ranger's Hat (Level 50+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_50%2B),Item:Admiral's Boarding Hook (Level 50+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_60%2B),Item:Able Ranger's Hat (Level 60+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_60%2B),Item:Admiral's Boarding Hook (Level 60+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_70%2B),Item:Able Ranger's Hat (Level 70+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_70%2B),Item:Admiral's Boarding Hook (Level 70+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_80%2B),Item:Able Ranger's Hat (Level 80+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_80%2B),Item:Admiral's Boarding Hook (Level 80+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_90%2B),Item:Able Ranger's Hat (Level 90+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_90%2B),Item:Admiral's Boarding Hook (Level 90+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Any_Level),Item:Able Ranger's Uniform (Any Level)
https://wiki.wizard101central.com/wiki/Item:Advanced_Balance_Band,Item:Advanced Balance Band
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_10%2B),Item:Able Ranger's Uniform (Level 10+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Balance_Boots,Item:Advanced Balance Boots
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_100%2B),Item:Able Ranger's Uniform (Level 100+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Balance_Charm,Item:Advanced Balance Charm
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_110%2B),Item:Able Ranger's Uniform (Level 110+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Balance_Conical,Item:Advanced Balance Conical
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_120%2B),Item:Able Ranger's Uniform (Level 120+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Balance_Deck,Item:Advanced Balance Deck
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_130%2B),Item:Able Ranger's Uniform (Level 130+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Balance_Edge,Item:Advanced Balance Edge
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_140%2B),Item:Able Ranger's Uniform (Level 140+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Balance_Gear,Item:Advanced Balance Gear
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_20%2B),Item:Able Ranger's Uniform (Level 20+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Balance_Robes,Item:Advanced Balance Robes
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_30%2B),Item:Able Ranger's Uniform (Level 30+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Balance_Wand,Item:Advanced Balance Wand
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_40%2B),Item:Able Ranger's Uniform (Level 40+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Death_Band,Item:Advanced Death Band
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_50%2B),Item:Able Ranger's Uniform (Level 50+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Death_Boots,Item:Advanced Death Boots
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_60%2B),Item:Able Ranger's Uniform (Level 60+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Death_Charm,Item:Advanced Death Charm
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_70%2B),Item:Able Ranger's Uniform (Level 70+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Death_Conical,Item:Advanced Death Conical
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_80%2B),Item:Able Ranger's Uniform (Level 80+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Death_Deck,Item:Advanced Death Deck
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_90%2B),Item:Able Ranger's Uniform (Level 90+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Death_Edge,Item:Advanced Death Edge
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Any_Level),Item:Able Ranger's Wayfinder (Any Level)
https://wiki.wizard101central.com/wiki/Item:Advanced_Death_Gear,Item:Advanced Death Gear
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_10%2B),Item:Able Ranger's Wayfinder (Level 10+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Death_Robes,Item:Advanced Death Robes
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_100%2B),Item:Able Ranger's Wayfinder (Level 100+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Death_Wand,Item:Advanced Death Wand
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_110%2B),Item:Able Ranger's Wayfinder (Level 110+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Fire_Band,Item:Advanced Fire Band
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_120%2B),Item:Able Ranger's Wayfinder (Level 120+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Fire_Boots,Item:Advanced Fire Boots
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_130%2B),Item:Able Ranger's Wayfinder (Level 130+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Fire_Charm,Item:Advanced Fire Charm
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_140%2B),Item:Able Ranger's Wayfinder (Level 140+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Fire_Conical,Item:Advanced Fire Conical
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_20%2B),Item:Able Ranger's Wayfinder (Level 20+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Fire_Deck,Item:Advanced Fire Deck
